MemberType,Name,DataType
property,AllowGlobalEdit,Boolean
procedure,BeginModify,
property,Board,IPCB_Board
property,BotShape,TShape
property,BotXSize,TCoord
property,BotYSize,TCoord
function,BoundingRectangle,IDispatch
function,BoundingRectangleChildren,IDispatch
function,BoundingRectangleForPainting,IDispatch
function,BoundingRectangleForSelection,IDispatch
function,BoundingRectangleOnLayer(ALayer : TV6_Layer),IDispatch
property,Cache,TPadCache
procedure,CancelModify,
procedure,ClearStackSizeAndShapes,
property,Component,IPCB_Component
property,Coordinate,IPCB_Coordinate
property,CornerRadius(L: Integer),TCoord
property,CRPercentage(L: Integer),Byte
function,DefinitionLayerIterator,IPCB_LayerIterator
property,Descriptor,TPCBString
property,Detail,TPCBString
property,Dimension,IPCB_Dimension
property,DrawOnAllPreview,Boolean
property,DRCError,Boolean
property,DrillType,TExtendedDrillType
property,Enabled,Boolean
property,EnableDraw,Boolean
property,Enabled_Direct,Boolean
property,Enabled_vComponent,Boolean
property,Enabled_vCoordinate,Boolean
property,Enabled_vDimension,Boolean
property,Enabled_vNet,Boolean
property,Enabled_vPolygon,Boolean
procedure,EndModify,
procedure,Export_ToParameters(AParams : PhldeChar),
procedure,FlipXYAxis(AAxis : Integer; MirOp : TMirrorOperation),
procedure,GraphicallyInvalidate,
property,Handle,TPCBString
property,HoleNegativeTolerance,TCoord
property,HolePositiveTolerance,TCoord
property,HoleRotation,TAngle
property,HoleSize,TCoord
property,HoleType,TExtendedHoleType
property,HoleWidth,TCoord
property,Identifier,TPCBString
property,InBoard,Boolean
property,InComponent,Boolean
property,InCoordinate,Boolean
property,Index,Word
property,InDimension,Boolean
property,InNet,Boolean
property,InPolygon,Boolean
function,InSelectionMemory(Index: Integer),Boolean
procedure,InvalidateCache,
procedure,InvalidateSizeShape,
property,IsAssyTestpoint_Bottom,Boolean
property,IsAssyTestpoint_Top,Boolean
function,IsConnectedToPlane(Layer: TV6_Layer),Boolean
property,IsElectricalPrim,Boolean
property,IsFreePrimitive,Boolean
function,IsHidden,Boolean
property,IsKeepout,Boolean
function,IsPadStack,Boolean
property,IsPreRoute,Boolean
function,IsSaveable(AVar : TAdvPCBFileFormatVersion),Boolean
function,IsSurfaceMount,Boolean
property,IsTenting,Boolean
property,IsTenting_Bottom,Boolean
property,IsTenting_Top,Boolean
property,IsTestpoint_Bottom,Boolean
property,IsTestpoint_Top,Boolean
function,IsVirtualPin,Boolean
function,I_ObjectAddress,Pointer
property,JumperID,Integer
property,Layer,TLayer
property,Layer_V6,TV6_Layer
property,MidShape,TShape
property,MidXSize,TCoord
property,MidYSize,TCoord
procedure,Mirror(Axis : Integer; MirOp : TMirrorOperation),
property,MiscFlag1,Boolean
property,MiscFlag2,Boolean
property,MiscFlag3,Boolean
property,Mode,TPadMode
property,Moveable,Boolean
procedure,MoveByXY(AX : Integer; AY : Integer),
procedure,MoveToXY(AX : Integer; AY : Integer),
property,Name,TPCBString
property,Net,IPCB_Net
property,ObjectId,TObjectId
property,ObjectIDString,TPCBString
property,OwnerPart_ID,Integer
property,PadCacheRobotFlag,Boolean
property,PasteMaskExpansion,TCoord
property,PinDescriptor,TPCBString
property,PinPackageLength,TCoord
function,PlaneConnectionStyleForLayer(ALayer : TV6_Layer),TPlaneConnectionStyle
property,Plated,Boolean
property,Polygon,IPCB_Polygon
property,PolygonOutline,Boolean
property,PowerPlaneClearance,TCoord
property,PowerPlaneConnectStyle,TPlaneConnectStyle
property,PowerPlaneReliefExpansion,TCoord
property,ReliefAirGap,TCoord
property,ReliefConductorWidth,TCoord
property,ReliefEntries,Integer
function,Replicate,IPCB_Primitive
function,RequiredParameterSpace,Integer
procedure,ReValidateSizeShape,
procedure,RotateAroundXY(AX : Integer; AY : Integer; Angle : Double),
procedure,RotateBy(Angle : Double),
property,Rotation,TAngle
property,Selected,Boolean
procedure,"SetState_Preview(Enable : Boolean; Color : Cardinal; Opacity : Single; z : Integer; Height : Integer; sx : Single; sy : Single; SZ : Single)",
function,ShapeOnLayer(L: Integer),TShape
property,SolderMaskExpansion,TCoord
function,SolderMaskExpansionFromHoleEdge,Boolean
function,SolderMaskExpansionFromHoleEdgeWithRule,Boolean
function,StackCRPctExOnLayer(ALayer: Integer),Double
function,StackCRPctOnLayer(L: Integer),Byte
function,StackCRSizeOnLayer(ALayer: Integer),TCoord
function,StackCRSizePercentOnLayer(ALayer: Integer),Boolean
function,StackShapeOnLayer(L: Integer),TShape
property,SwapID_Pad,TPCBString
property,SwapID_Part,TPCBString
procedure,SwapLayerPairs,
property,SwappedPadName,TPCBString
property,TearDrop,Boolean
property,TemplateLink,IPCB_PadViaTemplateLink
property,TopShape,TShape
property,TopXSize,TCoord
property,TopYSize,TCoord
property,UnionIndex,Integer
property,UniqueId,TPCBString
procedure,UpdateCache,
property,Used,Boolean
property,UserRouted,Boolean
procedure,ValidateSizeShape,
property,ViewableObjectID,TViewableObjectID
property,Width[L: TV6_Layer],TCoord
property,WidthOnLayer[L: TV6_Layer],TCoord
property,x,TCoord
property,XPadOffset[L: TV6_Layer],TCoord
property,XSizeOnLayer[L: Integer],TCoord
property,XStackSizeOnLayer[L: Integer],TCoord
property,y,TCoord
property,YPadOffset[L: TV6_Layer],TCoord
property,YSizeOnLayer[L: Integer],TCoord
property,YStackSizeOnLayer[L: Integer],TCoord
